--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_ability_item_s_0453,,命石:幽冥鬼刺
DOTA_Tooltip_ability_item_s_0453_Description,,<h1>升华：幽冥鬼刺</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0467,,命石:魔神战斧
DOTA_Tooltip_ability_item_s_0467_Description,,<h1>升华：魔神战斧</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0468,,命石:雷神之怒
DOTA_Tooltip_ability_item_s_0468_Description,,<h1>升华：雷神之怒</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0469,,命石:雷霆之牙
DOTA_Tooltip_ability_item_s_0469_Description,,<h1>升华：雷霆之牙</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0470,,命石:风暴之眼
DOTA_Tooltip_ability_item_s_0470_Description,,<h1>升华：风暴之眼</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0471,,命石:雷霆挂坠
DOTA_Tooltip_ability_item_s_0471_Description,,<h1>升华：雷霆挂坠</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0501,,命石:潮汐壁垒
DOTA_Tooltip_ability_item_s_0501_Description,,<h1>升华：潮汐壁垒</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0502,,命石:魔神铠甲
DOTA_Tooltip_ability_item_s_0502_Description,,<h1>升华：魔神铠甲</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0503,,命石:蓄锋战刃
DOTA_Tooltip_ability_item_s_0503_Description,,<h1>升华：蓄锋战刃</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0505,,命石:赫尔海姆之杖
DOTA_Tooltip_ability_item_s_0505_Description,,<h1>升华：赫尔海姆之杖</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0341,,命石:黑鹰之弩
DOTA_Tooltip_ability_item_s_0341_Description,,<h1>升华：黑鹰之弩</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0342,,命石:冰魄护手
DOTA_Tooltip_ability_item_s_0342_Description,,<h1>升华：冰魄护手</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0195,,命石:EUL的神圣法杖
DOTA_Tooltip_ability_item_s_0195_Description,,<h1>升华：EUL的神圣法杖</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0217,,命石:金箍棒
DOTA_Tooltip_ability_item_s_0217_Description,,<h1>升华：金箍棒</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0330,,命石:牺牲勋章
DOTA_Tooltip_ability_item_s_0330_Description,,<h1>升华：牺牲勋章</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0337,,命石:大魔导面具
DOTA_Tooltip_ability_item_s_0337_Description,,<h1>升华：大魔导面具</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0352,,命石:原力鞋
DOTA_Tooltip_ability_item_s_0352_Description,,<h1>升华：原力鞋</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0376,,命石:探险罗盘
DOTA_Tooltip_ability_item_s_0376_Description,,<h1>升华：探险罗盘</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0385,,命石:狮心背包
DOTA_Tooltip_ability_item_s_0385_Description,,<h1>升华：狮心背包</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0443,,命石:庇佑之戒
DOTA_Tooltip_ability_item_s_0443_Description,,<h1>升华：庇佑之戒</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0445,,命石:疾影背包
DOTA_Tooltip_ability_item_s_0445_Description,,<h1>升华：疾影背包</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0465,,命石:血佑吊坠
DOTA_Tooltip_ability_item_s_0465_Description,,<h1>升华：血佑吊坠</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0532,,命石:重伤匕首
DOTA_Tooltip_ability_item_s_0532_Description,,<h1>升华：重伤匕首</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0533,,命石:撒旦之邪力
DOTA_Tooltip_ability_item_s_0533_Description,,<h1>升华：撒旦之邪力</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0216,,命石:辉耀
DOTA_Tooltip_ability_item_s_0216_Description,,<h1>升华：辉耀</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0219,,命石:散魂剑
DOTA_Tooltip_ability_item_s_0219_Description,,<h1>升华：散魂剑</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0408,,命石:灰烬圣典
DOTA_Tooltip_ability_item_s_0408_Description,,<h1>升华：灰烬圣典</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0426,,命石:虚空背包
DOTA_Tooltip_ability_item_s_0426_Description,,<h1>升华：虚空背包</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0504,,命石:血渊噬王
DOTA_Tooltip_ability_item_s_0504_Description,,<h1>升华：血渊噬王</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0581,,命石:审厄之瞳
DOTA_Tooltip_ability_item_s_0581_Description,,<h1>升华：审厄之瞳</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0279,,命石:丝奎奥克神像
DOTA_Tooltip_ability_item_s_0279_Description,,<h1>升华：丝奎奥克神像</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0291,,命石:影墟棱晶
DOTA_Tooltip_ability_item_s_0291_Description,,<h1>升华：影墟棱晶</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0576,,命石:诅火之冠
DOTA_Tooltip_ability_item_s_0576_Description,,<h1>升华：诅火之冠</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0642,,命石:秘光背袋
DOTA_Tooltip_ability_item_s_0642_Description,,<h1>升华：秘光背袋</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0648,,命石:魔剑
DOTA_Tooltip_ability_item_s_0648_Description,,<h1>升华：魔剑</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0386,,命石:恐惧背袋
DOTA_Tooltip_ability_item_s_0386_Description,,<h1>升华：恐惧背袋</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0541,,命石:嬗变棱镜
DOTA_Tooltip_ability_item_s_0541_Description,,<h1>升华：嬗变棱镜</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0649,,命石:相位棱晶
DOTA_Tooltip_ability_item_s_0649_Description,,<h1>升华：相位棱晶</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0650,,命石:大魔导之书
DOTA_Tooltip_ability_item_s_0650_Description,,<h1>升华：大魔导之书</h1>升华后将命石的随机属性追加到对应的先祖装备。
DOTA_Tooltip_ability_item_s_0651,,命石:疾影挂坠
DOTA_Tooltip_ability_item_s_0651_Description,,<h1>升华：疾影挂坠</h1>升华后将命石的随机属性追加到对应的先祖装备。
item_S001,,斧王初始武器
item_S002,,斧王初始护肩
item_S003,,斧王初始发型
item_S004,,斧王初始腰带
item_S009,,战魁肩铠
item_S010,,战魁腰带
item_S011,,战魁面具
item_S012,,战魁之腕
item_S013,,战魁之斧
item_S014,,幻灭先锋护腕
item_S015,,幻灭先锋腰带
item_S016,,幻灭先锋肩铠
item_S017,,幻灭先锋战盔
item_S018,,幻灭先锋巨斧
item_S019,,化魔之日 - 杂项
item_S020,,化魔之日 - 武器
item_S021,,化魔之日 - 护甲
item_S022,,化魔之日 - 腰带
item_S023,,化魔之日 - 头部
item_S024,,金辉铠甲
item_S025,,金辉战裙
item_S026,,金辉鬃毛
item_S027,,金辉印记
item_S028,,金辉巨牙
item_S005,,熔焰之爪
item_S007,,咆怒赤炉
item_S008,,烬爵披肩
item_S029,,炽焰战斧
item_S030,,迷你闪烁匕首
item_S032,,斧枪斗士 - 杂项
item_S033,,斧枪斗士 - 腰带
item_S034,,斧枪斗士 - 武器
item_S035,,斧枪斗士 - 护甲
item_S036,,斧枪斗士 - 头部
item_S037,,铁战凶徒 - 武器
item_S038,,铁战凶徒 - 盾牌
item_S039,,铁战凶徒 - 头部
item_S040,,铁战凶徒 - 护甲
item_S041,,铁战凶徒 - 腰带
item_S042,,红雾死神 - 护甲
item_S043,,红雾死神 - 腰带
item_S044,,红雾死神 - 头部
item_S045,,红雾死神 - 杂项
item_S046,,红雾死神 - 武器
item_S047,,魔血铸就 - 武器
item_S048,,魔血铸就 - 头部
item_S049,,魔血铸就 - 护甲
item_S050,,魔血铸就 - 腰带
item_S181,,魔血铸就 - 背部
item_S051,,雪盲幸存者 - 武器
item_S052,,雪盲幸存者 - 护甲
item_S053,,雪盲幸存者 - 腰带
item_S054,,雪盲幸存者 - 头部
item_S055,,雪盲幸存者 - 杂项
item_S056,,小黑初始武器
item_S057,,小黑初始头饰
item_S058,,小黑初始护甲
item_S059,,小黑初始背部
item_S060,,小黑初始腿甲
item_S182,,极怒歼灭者战斧
item_S183,,极怒歼灭者巨角
item_S184,,极怒歼灭者头巾
item_S185,,极怒歼灭者腰带
item_S186,,极怒歼灭者护甲
item_S187,,常胜将军武器
item_S188,,常胜将军头部
item_S189,,常胜将军护甲
item_S190,,常胜将军腰带
item_S191,,常胜将军护腕
item_S192,,绯红徽记 - 头部
item_S193,,绯红徽记 - 护甲
item_S194,,绯红徽记 - 腰带
item_S195,,绯红徽记 - 武器
item_S196,,绯红徽记 - 背部
item_S197,,不屈之兵的战斧
item_S198,,不屈之兵的战甲
item_S199,,不屈之兵的腰带
item_S200,,不屈之兵的护腕
item_S201,,不屈之兵的长须
item_S031,,斧王初始背部
item_S101,,幻影刺客初始头盔
item_S102,,幻影刺客初始肩甲
item_S103,,幻影刺客初始披风
item_S104,,幻影刺客初始武器
item_S105,,幻影刺客初始腰带
item_S106,,真容战盔
item_S107,,真容战刃
item_S108,,真容腰带
item_S109,,真容披风
item_S110,,真容护体
item_S116,,黑羽流派 - 肩部
item_S117,,黑羽流派 - 背部
item_S118,,黑羽流派 - 武器
item_S119,,黑羽流派 - 腰带
item_S120,,黑羽流派 - 头部
item_S121,,蛮夷低语战刃
item_S122,,蛮夷低语护甲
item_S123,,蛮夷低语面具
item_S124,,蛮夷低语腰带
item_S125,,蛮夷低语披风
item_S126,,死亡漫游者的灾祸 - 头部
item_S127,,死亡漫游者的灾祸 - 背部
item_S128,,死亡漫游者的灾祸 - 腰带
item_S129,,死亡漫游者的灾祸 - 肩部
item_S130,,死亡漫游者的灾祸 - 武器
item_S131,,无双诡魅
item_S132,,魅影幔纱
item_S133,,魅影宣告
item_S134,,暗黑死神披风
item_S135,,封喉之承
item_S136,,鬼影门徒 - 头部
item_S137,,鬼影门徒 - 肩部
item_S138,,鬼影门徒 - 腰带
item_S139,,鬼影门徒 - 背部
item_S140,,鬼影门徒 - 武器
item_S141,,影龙之歌 - 腰带
item_S142,,影龙之歌 - 头部
item_S143,,影龙之歌 - 肩部
item_S144,,影龙之歌 - 背部
item_S145,,影龙之歌 - 战刃
item_S146,,天女丽影 - 腰带
item_S147,,天女丽影 - 背部
item_S148,,天女丽影 - 头部
item_S149,,天女丽影 - 武器
item_S150,,天女丽影 - 肩部
item_S151,,血根护体战刃
item_S152,,血根护体腰带
item_S153,,血根护体汗衫
item_S154,,血根护体披风
item_S155,,血根护体战盔
item_S156,,潜行之影披风
item_S157,,潜行之影腰带
item_S158,,潜行之影头巾
item_S159,,潜行之影披肩
item_S160,,潜行之影战刃
item_S161,,神龙之袭 - 肩部
item_S162,,神龙之袭 - 腰带
item_S163,,神龙之袭 - 背部
item_S164,,神龙之袭 - 头部
item_S165,,神龙之袭 - 武器
item_S166,,恐惧与咏叹之钟 - 武器
item_S167,,恐惧与咏叹之钟 - 头部
item_S168,,恐惧与咏叹之钟 - 肩部
item_S169,,恐惧与咏叹之钟 - 背部
item_S170,,恐惧与咏叹之钟 - 腰带
item_S171,,魅影霓裳 - 武器
item_S172,,魅影霓裳 - 肩部
item_S173,,魅影霓裳 - 头部
item_S174,,魅影霓裳 - 腰带
item_S175,,魅影霓裳 - 背部
item_S176,,劫掠之翼腰带
item_S177,,劫掠之翼披风
item_S178,,劫掠之翼战刃
item_S179,,劫掠之翼战盔
item_S180,,劫掠之翼护肩
item_S111,,丽娜初始头部
item_S112,,丽娜初始颈部
item_S113,,丽娜初始手臂
item_S114,,丽娜初始腰带
item_S115,,丽娜初始武器
item_S202,,真火霸王 - 头部
item_S203,,真火霸王 - 护臂
item_S204,,真火霸王 - 颈部
item_S205,,真火霸王 - 腰带
item_S206,,真火霸王 - 双手火焰
item_S207,,源起之焰 - 头部
item_S208,,源起之焰 - 颈部
item_S209,,源起之焰 - 手臂
item_S210,,源起之焰 - 腰带
item_S211,,源起之焰 - 双手火焰
item_S212,,皓焰光耀 - 头部
item_S213,,皓焰光耀 - 颈部
item_S214,,皓焰光耀 - 手臂
item_S215,,皓焰光耀 - 腰带
item_S216,,皓焰光耀 - 双手火焰
item_S217,,火热公主 - 发饰
item_S218,,火热公主 - 肩部
item_S219,,火热公主 - 护袖
item_S220,,火热公主 - 长裙
item_S221,,火热公主 - 双手火焰
item_S222,,魔导士炽魂
item_S223,,龙焰信徒
item_S224,,飞火之裔灵焰
item_S225,,龙锻之耀
item_S226,,魔导士之火
item_S227,,猩红耀光 - 头部
item_S228,,猩红耀光 - 颈部
item_S229,,猩红耀光 - 手臂
item_S230,,猩红耀光 - 腰带
item_S231,,猩红耀光 - 双手火焰
item_S232,,炎龙之治 - 头部
item_S233,,炎龙之治 - 颈部
item_S234,,炎龙之治 - 护袖
item_S235,,炎龙之治 - 长裙
item_S236,,炎龙之治 - 双手火焰
item_S237,,地狱之火叛军 - 头饰
item_S238,,地狱之火叛军 - 颈部
item_S239,,地狱之火叛军 - 护臂
item_S240,,地狱之火叛军 - 腰带
item_S241,,地狱之火叛军 - 双手火焰
item_S242,,炎阳圣女之辉 - 祝福
item_S243,,炎阳圣女之辉 - 光弧
item_S244,,炎阳圣女之辉 - 长袖
item_S245,,炎阳圣女之辉 - 光耀
item_S246,,炎阳圣女之辉 - 双手火焰
item_S247,,亡者热念 - 冠饰
item_S248,,亡者热念 - 胸衣
item_S249,,亡者热念 - 手套
item_S250,,亡者热念 - 长裙
item_S251,,亡者热念 - 双手火焰
item_S252,,战炎法师 - 头部
item_S253,,战炎法师 - 护肩
item_S254,,战炎法师 - 臂甲
item_S255,,战炎法师 - 板甲
item_S256,,战炎法师 - 双手火焰
item_S257,,焦热血统之服 - 发饰
item_S258,,焦热血统之服 - 项链
item_S259,,焦热血统之服 - 长袖
item_S260,,焦热血统之服 - 长裙
item_S261,,焦热血统之服 - 双手火焰
item_S262,,明月真伊 - 头部
item_S263,,明月真伊 - 颈部
item_S264,,明月真伊 - 护臂
item_S265,,明月真伊 - 腰带
item_S266,,明月真伊 - 双手火焰
item_S267,,闷烧之旅 - 王冠
item_S268,,闷烧之旅 - 披肩
item_S269,,闷烧之旅 - 护腕
item_S270,,闷烧之旅 - 长袍
item_S271,,闷烧之旅 - 双手火焰
item_S272,,忠实珍宝 - 头部
item_S273,,忠实珍宝 - 肩部
item_S274,,忠实珍宝 - 护甲
item_S275,,忠实珍宝 - 背部
item_S276,,明光神拳 - 头部
item_S277,,明光神拳 - 肩部
item_S278,,明光神拳 - 护甲
item_S279,,明光神拳 - 背部
item_S280,,小红帽 - 兜帽
item_S281,,小红帽 - 斗篷
item_S282,,小红帽 - 护甲
item_S283,,小红帽 - 背包
item_S284,,寰宇制图师 - 头部
item_S285,,寰宇制图师 - 肩部
item_S286,,寰宇制图师 - 护甲
item_S287,,寰宇制图师 - 背部
item_S288,,昭牙学派 - 头部
item_S289,,昭牙学派 - 肩部
item_S290,,昭牙学派 - 护甲
item_S291,,昭牙学派 - 背部
item_S292,,宝莲斗士 - 头部
item_S293,,宝莲斗士 - 肩部
item_S294,,宝莲斗士 - 护甲
item_S295,,宝莲斗士 - 背部
item_S296,,无斧之王 - 长发
item_S297,,无斧之王 - 双拳
item_S298,,无斧之王 - 身体
item_S299,,无斧之王 - 腰带
item_S300,,无斧之王 - 杂项
item_S301,,熔焰之拳 - 头部
item_S302,,熔焰之拳 - 武器
item_S303,,熔焰之拳 - 护甲
item_S304,,熔焰之拳 - 腰带
item_S305,,熔焰之拳 - 杂项
item_S306,,烈烬执行者 - 头部
item_S307,,烈烬执行者 - 武器
item_S308,,烈烬执行者 - 护甲
item_S309,,烈烬执行者 - 腰带
item_S310,,烈烬执行者 - 杂项
item_S311,,敏捷之锋 - 头部（品质六散搭）
item_S312,,地狱之使 - 武器（品质六散搭）
item_S313,,猩红魅影宣告 - 肩部（品质六散搭）
item_S314,,敏捷之锋 - 背部（品质六散搭）
item_S315,,敏捷之锋 - 腰带（品质六散搭）
item_S316,,影誓寒光 - 武器
item_S317,,影誓寒光 - 头部
item_S318,,影誓寒光 - 护甲
item_S319,,影誓寒光 - 背部
item_S320,,影誓寒光 - 腰带
item_S321,,天命无常 - 武器
item_S322,,天命无常 - 头部
item_S323,,天命无常 - 护甲
item_S324,,天命无常 - 背部
item_S325,,天命无常 - 腰带
item_S326,,夺魄之耀 - 武器
item_S327,,夺魄之耀 - 头部
item_S328,,夺魄之耀 - 颈部
item_S329,,夺魄之耀 - 手臂
item_S330,,夺魄之耀 - 腰带
item_S331,,神威之烬 - 武器
item_S332,,神威之烬 - 头部
item_S333,,神威之烬 - 颈部
item_S334,,神威之烬 - 手臂
item_S335,,神威之烬 - 腰带
item_S336,,战鹰之服 - 武器
item_S337,,战鹰之服 - 头部
item_S338,,战鹰之服 - 颈部
item_S339,,战鹰之服 - 手臂
item_S340,,战鹰之服 - 腰带
item_U001,,★沉没回蓝纹章
item_U002,,★神圣护甲纹章
item_U003,,★蔓生暴击纹章
item_U004,,★晶阶吸血纹章
name_ST_M001,,废弃矿场信号塔
name_ST_M002,,潮湿墓地信号塔
name_ST_M003,,冷冽冰原信号塔
name_ST_M004,,毒藤庭院信号塔
name_ST_M005,,神庙广场信号塔
name_ST_M006,,幽暗密林信号塔
name_ST_M007,,神庙地底信号塔
name_ST_M008,,虚空外围信号塔
name_ST_M009,,绝影神殿信号塔
name_ST_M010,,末影神殿信号塔
name_ST_M011,,冰霜裂谷信号塔
name_ST_M012,,矿坑废墟信号塔
name_ST_M013,,欲望神殿信号塔
name_ST_M014,,末影雷山信号塔
name_ST_M015,,魔法密林信号塔
monster_10000,,爬行僵尸
monster_10001,,邪恶法师
monster_10002,,小僵尸
monster_10003,,小考尔德
monster_10004,,甲虫战士
monster_10023,,绿毛僵尸
monster_11000,,晶石战士
monster_11001,,食人魔
monster_11002,,瘸腿法师
monster_11018,,花岗岩傀儡精英
monster_12004,,小小
monster_12007,,大牛牛
monster_10006,,圣甲僵尸(直立)
monster_10010,,圣甲僵尸
monster_10014,,投矛手
monster_10052,,蝌蚪
monster_10053,,小青蛙
monster_10081,,黑色青蛙
monster_10054,,墓地尸王
monster_10056,,食人魔法师
monster_11003,,大食人魔
monster_11004,,腐朽法师
monster_11005,,重装的萨特
monster_11013,,黑龙精英
monster_11014,,地狱熊怪
monster_11015,,鹰身女妖精英
monster_11022,,萨特地狱使徒
monster_12005,,西瓜皮
monster_12008,,兽
monster_12026,,原始野兽
monster_12027,,熊猫酒仙
monster_10024,,萨特欺诈者
monster_10025,,萨特地狱使者
monster_10044,,冰原幽灵
monster_10055,,痛苦冤魂
monster_10057,,企鹅民兵
monster_10058,,企鹅卫士
monster_10059,,企鹅法师
monster_10090,,霜冻尸王
monster_11006,,噬食者
monster_11007,,冰霜食人魔
monster_11008,,寒冰巨像
monster_11009,,冰霜萨满
monster_11010,,冰原巨牙
monster_11012,,缚灵冰巫
monster_11020,,鹰身女妖精英II
monster_12009,,冰原领主
monster_10007,,野狗
monster_10011,,毒刺仙人掌
monster_10012,,人参树精
monster_10013,,剧毒树精
monster_10062,,迅捷图腾
monster_10063,,生命图腾
monster_10064,,恢复图腾
monster_10065,,复活图腾
monster_10066,,火焰蜘蛛
monster_10067,,剧毒刺蛇
monster_10069,,自爆蜘蛛
monster_10070,,蜘蛛卵
monster_11017,,松果精英
monster_11028,,地狱猎手
monster_11019,,远古青蛙
monster_11021,,永恒傀儡
monster_11023,,半人马战行者
monster_12001,,黑羽使徒
monster_12006,,鲨鱼恶霸
monster_11025,,斯拉达
monster_10005,,小法师
monster_10043,,豺狼人刺客
monster_10045,,末影巨魔
monster_10046,,末影巨魔首领
monster_10047,,末影欺诈者
monster_10048,,哈比探子
monster_10049,,巨魔狂战士
monster_10050,,黑幼龙
monster_10051,,黑龙
monster_10061,,战争图腾
monster_10068,,闪烁蜘蛛
monster_12000,,晶石粉碎者
monster_11011,,幽灵萨满
monster_11024,,育母蜘蛛
monster_12003,,紫老头
monster_12010,,大屁股
monster_10071,,森林巨魔高阶牧师
monster_10072,,森林熊怪
monster_10073,,泥土傀儡
monster_10074,,食人魔暴徒
monster_10075,,雷霆蜥蜴
monster_10076,,小守卫
monster_10077,,冰川蜘蛛幼体
monster_10078,,拜火教徒
monster_10079,,泥土傀儡碎块
monster_10082,,冰川蜘蛛变异
monster_10027,,考尔德工头
monster_10028,,考尔德隧道工
monster_10029,,半人马矿工
monster_10030,,半人马先锋
monster_10031,,邪恶之体
monster_10032,,泥土傀儡
monster_10033,,食人魔斗士
monster_10034,,巨狼
monster_10035,,枭兽
monster_10036,,萨特窃魂者
monster_10037,,萨特地狱使者
monster_10038,,丛林漫步者
monster_10039,,徘徊者侍僧
monster_10040,,岩石傀儡
monster_10041,,冰霜萨满
monster_10042,,小雷霆蜥蜴
monster_10008,,树精战士
monster_10009,,小法师2
monster_10060,,永恒守卫
monster_11016,,鹰身女妖风暴精英
monster_11048,,冰川守卫
monster_11049,,冰川熊怪
monster_11047,,鱼头法师
monster_11051,,寒冰侍从
tiny_boss_treant,,小小树人
monster_11012_1,,冰霜召唤物
tiny_boss_tree,,小小树
monster_trap_001,,尖刺陷阱
elder_titan_mj,,马甲
monster_12013,,虚空领主
monster_12013_puppet,,虚空傀儡
monster_10080,,骷髅军团
monster_12014,,风暴之灵
monster_12015,,齐天大圣
monster_12016,,魂灯
monster_11050,,肉傀儡
monster_11026,,地狱骑士
monster_11027,,猴子猴孙
monster_12002,,初代绝影
monster_12017,,浪客剑心-淡泊绝影
monster_12018,,鬼蛟
monster_12019,,蝙蝠鬼
monster_12019_illusion,,蝙蝠鬼幻象
monster_12020,,苦痛魅魔
monster_12025,,苦痛魅魔（2阶段）
monster_13001,,女王奴仆
monster_11052,,荒颅战士
monster_10091,,虚空唤魔者
monster_10092,,影卫
monster_10093,,影弓手
monster_10094,,虚空步兵
monster_10095,,末影掘洞兽
monster_10096,,末影督军
monster_10097,,虚空翼兽
monster_10098,,拜火巫师
monster_10115,,末影唤魔者
monster_10116,,末影翼兽
monster_10117,,末影熊怪
monster_12021,,雷鸣剑客
monster_11053,,虚空幽魂
monster_11054,,破碎灵魂之主
monster_11055,,暗影大祭司
monster_10120,,暗影之塔
monster_10121,,黑暗守卫
monster_10122,,岩石防御塔
monster_10123,,暗影哨卫
monster_10125,,神影哨卫
monster_10124,,石爪哨卫
monster_11056,,腐朽信徒
monster_11057,,灯神
monster_11058,,鼹鼠矿工
monster_11059,,鼹鼠队长
monster_11060,,亡灵战士
monster_11061,,幽魂树精
monster_11079,,幽爪熊王
monster_11080,,石像武僧
monster_10099,,神庙法师
monster_10100,,树果小兵
monster_10102,,抱抱树精
monster_10101,,梧桐树精
monster_10103,,神庙斧卫
monster_10104,,符文射手
monster_10106,,咒纹苦工
monster_10107,,深殿掠翼
monster_10108,,晶化步兵
monster_11062,,圣殿石卫
monster_11063,,咒纹祭司
monster_11064,,神庙翼卫
monster_11065,,混沌骑士
monster_11070,,混沌分身
monster_10109,,冰窟矿工
monster_10110,,霜蛛幼体
monster_10111,,冻土盾卫
monster_10112,,寒潮投矛手
monster_10113,,裂谷鱼人
monster_10114,,冰晶游魂
monster_10118,,食人魔暴徒
monster_10119,,破坏战士
monster_11066,,冰川督军
monster_11067,,寒潮巫师
monster_11068,,霜蛛母体
monster_11069,,霜谷护咒师
monster_11071,,远古冰魂
monster_11072,,寒霜巫妖
monster_11073,,雷霆树精
monster_11074,,鹰身女妖精英Ⅲ
monster_11075,,雷霆信徒
monster_11075_remnant,,雷霆残影
monster_11076,,闪电幽魂
monster_11077,,恐惧盛宴
monster_11078,,绞架之怨
monster_13002,,女王信徒
monster_13003,,堕落魅影
monster_13004,,女王守卫
monster_13005,,堕落信徒
monster_13006,,堕落狂热者
monster_13007,,雷霆守卫
monster_13008,,末影神谕者
monster_13009,,蝎尾艳后
monster_13010,,半人马可汗
monster_13011,,漆黑鳄鱼
monster_12022,,石鳞剑客
monster_12023,,军团指挥官
monster_12024,,奥术大法师
monster_13012,,撕裂猎犬
monster_13013,,痛苦冤魂
monster_13014,,皇家企鹅
monster_13015,,毒蛇首领
monster_13016,,地狱火
monster_13017,,地狱剑士
monster_13018,,恐怖树精
monster_13019,,雷霆狼
monster_13020,,亡灵法师
monster_13021,,拜火头领
monster_mg003_billiards_ball,,台球
monster_13022,,萨特追猎者
monster_13023,,豺狼人刺客
monster_13024,,神庙巫师
monster_13025,,神庙战士
monster_11086,,神庙异兽
monster_13026,,腐败尸王
monster_13027,,虚空狂热者
monster_11091,,虚空长矛手
monster_11092,,残角冲锋兽
monster_11300,,镜影祭祀
monster_11300_mirror,,镜像
monster_11301,,地穴刺客
monster_11302,,霜魂骑士
monster_11303,,时隙织虫
monster_11303_swarm,,虫群幼虫
monster_11303_mirror,,时隙分身
monster_11304,,猎影刺客
monster_11305,,裂岩撼者
monster_11306,,钢鬃兽王
monster_11307,,猎魂行者
monster_11308,,狂战巨魔
monster_11210,,攻城车
monster_13028,,狂热小丑
monster_13029,,风行者
monster_13030,,高阶咒纹祭司
monster_15001,,大大
monster_15002,,年兽
monster_11309,,谜团
monster_11315,,变色龙精英
monster_11316_meteor,,陨石怪
monster_11309_eidolon,,艾多伦
monster_11310,,小龙怪
monster_11311,,肉山
monster_11312,,魔晶傀儡
monster_11313,,地狱黑骑士
monster_11314,,诡谋贤师
monster_11317,,噩梦肉山
monster_11318,,噩梦宝宝
monster_11319,,噩梦蜘蛛
monster_11320,,地狱爆熊
monster_11321,,恶魔战士
monster_11322,,高阶恶魔战士
monster_11323,,神殿之火
monster_11324,,攻城车
monster_11325,,绝影残魂
monster_11326,,企鹅卫士
monster_11327,,初级贤者
monster_11328,,虚空狂热者
monster_11329,,企鹅法师
monster_11330,,试炼贤者
monster_11331,,泥土傀儡碎块
